name,category,prompt,negative_prompt
Coral Wall Drop-Off — After Rainfall,Coral reefs,"coral wall drop-off, after rainfall, coherent environmental detail and open staging space","people as main subject, specific vehicle as main subject, forced action, text, watermark, malformed architecture"
Calm Blue Horizon — After Rainfall,Open ocean,"calm blue horizon, after rainfall, coherent environmental detail and open staging space","people as main subject, specific vehicle as main subject, forced action, text, watermark, malformed architecture"
Narrow Flooded Tunnel — After Rainfall,Underwater caves,"narrow flooded tunnel, after rainfall, coherent environmental detail and open staging space","people as main subject, specific vehicle as main subject, forced action, text, watermark, malformed architecture"
Abyssal Canyon — After Rainfall,Deep-sea trenches,"abyssal canyon, after rainfall, coherent environmental detail and open staging space","people as main subject, specific vehicle as main subject, forced action, text, watermark, malformed architecture"
Wrecked Bridge Interior — After Rainfall,Shipwreck interiors,"wrecked bridge interior, after rainfall, coherent environmental detail and open staging space","people as main subject, specific vehicle as main subject, forced action, text, watermark, malformed architecture"
Neon-Lit Urban Intersection — After Rainfall,Modern cities,"neon-lit urban intersection, after rainfall, coherent environmental detail and open staging space","people as main subject, specific vehicle as main subject, forced action, text, watermark, malformed architecture"
Tree-Lined Residential Block — After Rainfall,Suburbs,"tree-lined residential block, after rainfall, coherent environmental detail and open staging space","people as main subject, specific vehicle as main subject, forced action, text, watermark, malformed architecture"
Historic Country Square — After Rainfall,Country towns,"historic country square, after rainfall, coherent environmental detail and open staging space","people as main subject, specific vehicle as main subject, forced action, text, watermark, malformed architecture"
Late-Night Fuel Stop — After Rainfall,Petrol stations,"late-night fuel stop, after rainfall, coherent environmental detail and open staging space","people as main subject, specific vehicle as main subject, forced action, text, watermark, malformed architecture"
Highway Service Centre — After Rainfall,Motorway rest stops,"highway service centre, after rainfall, coherent environmental detail and open staging space","people as main subject, specific vehicle as main subject, forced action, text, watermark, malformed architecture"
Underground Parking Garage — After Rainfall,Car parks,"underground parking garage, after rainfall, coherent environmental detail and open staging space","people as main subject, specific vehicle as main subject, forced action, text, watermark, malformed architecture"
Mountain Road Circuit — After Rainfall,Race tracks,"mountain road circuit, after rainfall, coherent environmental detail and open staging space","people as main subject, specific vehicle as main subject, forced action, text, watermark, malformed architecture"
Rain-Soaked Pit Lane — After Rainfall,Pit lanes,"rain-soaked pit lane, after rainfall, coherent environmental detail and open staging space","people as main subject, specific vehicle as main subject, forced action, text, watermark, malformed architecture"
Clean Mechanical Service Bay — After Rainfall,Workshops,"clean mechanical service bay, after rainfall, coherent environmental detail and open staging space","people as main subject, specific vehicle as main subject, forced action, text, watermark, malformed architecture"
Glass-Walled Showroom Garage — After Rainfall,Luxury garages,"glass-walled showroom garage, after rainfall, coherent environmental detail and open staging space","people as main subject, specific vehicle as main subject, forced action, text, watermark, malformed architecture"
