name,category,prompt,negative_prompt
Car / Ferrari SF90 Stradale — Factory Identity,Cars / Ferrari,"a Ferrari SF90 Stradale, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 911 GT3 RS 992 — Factory Identity,Cars / Porsche 911,"a Porsche 911 GT3 RS 992, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lamborghini Veneno — Factory Identity,Cars / Lamborghini,"a Lamborghini Veneno, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / McLaren Artura — Factory Identity,Cars / McLaren,"a McLaren Artura, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / BMW M5 CS — Factory Identity,Cars / BMW M,"a BMW M5 CS, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Chevrolet Corvette Z06 C8 — Factory Identity,Cars / American muscle,"a Chevrolet Corvette Z06 C8, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mitsubishi Lancer Evolution VI Tommi Makinen Edition — Factory Identity,Cars / Rally homologation,"a Mitsubishi Lancer Evolution VI Tommi Makinen Edition, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 550 Spyder — Factory Identity,Cars / Classic European sports,"a Porsche 550 Spyder, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Toyota MR2 AW11 — Factory Identity,Cars / Toyota performance,"a Toyota MR2 AW11, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mitsubishi 3000GT VR-4 — Factory Identity,Cars / Mitsubishi Evolution,"a Mitsubishi 3000GT VR-4, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ferrari 296 GTB — Factory Identity,Cars / Ferrari,"a Ferrari 296 GTB, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 911 Turbo S 992 — Factory Identity,Cars / Porsche 911,"a Porsche 911 Turbo S 992, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lamborghini Urus — Factory Identity,Cars / Lamborghini,"a Lamborghini Urus, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / BMW Z8 — Factory Identity,Cars / BMW M,"a BMW Z8, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ford GT 2005 — Factory Identity,Cars / American muscle,"a Ford GT 2005, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Toyota MR2 SW20 — Factory Identity,Cars / Toyota performance,"a Toyota MR2 SW20, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ferrari LaFerrari — Factory Identity,Cars / Ferrari,"a Ferrari LaFerrari, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ford GT 2017 — Factory Identity,Cars / American muscle,"a Ford GT 2017, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ferrari Daytona SP3 — Factory Identity,Cars / Ferrari,"a Ferrari Daytona SP3, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ferrari Roma — Factory Identity,Cars / Ferrari,"a Ferrari Roma, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ferrari Purosangue — Factory Identity,Cars / Ferrari,"a Ferrari Purosangue, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ferrari 250 GTO — Factory Identity,Cars / Ferrari,"a Ferrari 250 GTO, recognisable factory body shape, generation-correct styling cues and clean model identity","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Nissan Skyline GT-R R32 — Three-Quarter Form,Cars / Nissan performance,"a Nissan Skyline GT-R R32 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Toyota Supra A40 — Three-Quarter Form,Cars / Toyota performance,"a Toyota Supra A40 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mazda RX-7 SA22C — Three-Quarter Form,Cars / Mazda rotary and sports,"a Mazda RX-7 SA22C with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Honda NSX NA1 — Three-Quarter Form,Cars / Honda performance,"a Honda NSX NA1 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mitsubishi Lancer Evolution I — Three-Quarter Form,Cars / Mitsubishi Evolution,"a Mitsubishi Lancer Evolution I with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Subaru Impreza WRX STI GC8 — Three-Quarter Form,Cars / Subaru STI,"a Subaru Impreza WRX STI GC8 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ferrari 288 GTO — Three-Quarter Form,Cars / Ferrari,"a Ferrari 288 GTO with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 911 930 — Three-Quarter Form,Cars / Porsche 911,"a Porsche 911 930 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche Carrera GT — Three-Quarter Form,Cars / Porsche sports,"a Porsche Carrera GT with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lamborghini Miura — Three-Quarter Form,Cars / Lamborghini,"a Lamborghini Miura with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / McLaren F1 — Three-Quarter Form,Cars / McLaren,"a McLaren F1 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mercedes-AMG GT Black Series — Three-Quarter Form,Cars / Mercedes-AMG,"a Mercedes-AMG GT Black Series with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / BMW M1 — Three-Quarter Form,Cars / BMW M,"a BMW M1 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
