name,category,prompt,negative_prompt
candlelit watcher — Haunting,Occult entities,"a haunting candlelit watcher with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
many-eyed cosmic entity — Haunting,Cosmic horror,"a haunting many-eyed cosmic entity with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
bog guardian — Haunting,Swamp monsters,"a haunting bog guardian with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
echoing tunnel creature — Haunting,Cave creatures,"a haunting echoing tunnel creature with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
failed synthetic organism — Haunting,Laboratory subjects,"a haunting failed synthetic organism with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
distorted emergency-warning face — Haunting,Analog horror,"a haunting distorted emergency-warning face with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
bedside silhouette — Haunting,Shadow figures,"a haunting bedside silhouette with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
limb-folding creature — Haunting,Body horror,"a haunting limb-folding creature with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
many-eyed deer — Haunting,Supernatural animals,"a haunting many-eyed deer with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
bell-tower watcher — Haunting,Gothic creatures,"a haunting bell-tower watcher with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
library ghost — Haunting,Ghosts,"a haunting library ghost with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
stairwell apparition — Haunting,Apparitions,"a haunting stairwell apparition with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
masked vampire — Haunting,Vampires,"a haunting masked vampire with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
elder werewolf — Haunting,Werewolves,"a haunting elder werewolf with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
bog corpse — Haunting,Undead,"a haunting bog corpse with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
ventriloquist dummy — Haunting,Haunted dolls,"a haunting ventriloquist dummy with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
cursed camera — Haunting,Cursed objects,"a haunting cursed camera with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
sigil-bound entity — Haunting,Occult entities,"a haunting sigil-bound entity with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
geometric abyss creature — Haunting,Cosmic horror,"a haunting geometric abyss creature with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
mangrove stalker — Haunting,Swamp monsters,"a haunting mangrove stalker with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
pale cavern giant — Haunting,Cave creatures,"a haunting pale cavern giant with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
runaway bio-mechanical subject — Haunting,Laboratory subjects,"a haunting runaway bio-mechanical subject with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
training-tape intruder — Haunting,Analog horror,"a haunting training-tape intruder with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
streetlight shadow person — Haunting,Shadow figures,"a haunting streetlight shadow person with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
organic machine hybrid — Haunting,Body horror,"a haunting organic machine hybrid with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
shadow horse — Haunting,Supernatural animals,"a haunting shadow horse with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rose-thorn monster — Haunting,Gothic creatures,"a haunting rose-thorn monster with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
harbour ghost — Haunting,Ghosts,"a haunting harbour ghost with spectral visual cues, coherent form and quietly disturbing presence","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
