name,category,prompt,negative_prompt
Fantasy / dwarf shield bearer — Heroic,Fantasy / Dwarves,"a heroic dwarf shield bearer, clearly defined fantasy design, readable silhouette and richly considered materials","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / orc guardian — Heroic,Fantasy / Orcs,"a heroic orc guardian, clearly defined fantasy design, readable silhouette and richly considered materials","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / goblin rider — Heroic,Fantasy / Goblins,"a heroic goblin rider, clearly defined fantasy design, readable silhouette and richly considered materials","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / twilight fae — Heroic,Fantasy / Fae,"a heroic twilight fae, clearly defined fantasy design, readable silhouette and richly considered materials","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / kelp merfolk healer — Heroic,Fantasy / Merfolk,"a heroic kelp merfolk healer, clearly defined fantasy design, readable silhouette and richly considered materials","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / desert giant — Heroic,Fantasy / Giants,"a heroic desert giant, clearly defined fantasy design, readable silhouette and richly considered materials","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / library wizard — Heroic,Fantasy / Wizards,"a heroic library wizard, clearly defined fantasy design, readable silhouette and richly considered materials","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / desert witch — Heroic,Fantasy / Witches,"a heroic desert witch, clearly defined fantasy design, readable silhouette and richly considered materials","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / crystal knight — Heroic,Fantasy / Knights,"a heroic crystal knight, clearly defined fantasy design, readable silhouette and richly considered materials","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / undead summoner — Heroic,Fantasy / Necromancers,"a heroic undead summoner, clearly defined fantasy design, readable silhouette and richly considered materials","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / floating ceremonial armour — Heroic,Fantasy / Enchanted armour,"a heroic floating ceremonial armour, clearly defined fantasy design, readable silhouette and richly considered materials","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / moss-covered guardian beast — Heroic,Fantasy / Magical creatures,"a heroic moss-covered guardian beast, clearly defined fantasy design, readable silhouette and richly considered materials","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / questing beast — Heroic,Fantasy / Mythical beasts,"a heroic questing beast, clearly defined fantasy design, readable silhouette and richly considered materials","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / wandering teapot — Heroic,Fantasy / Living objects,"a heroic wandering teapot, clearly defined fantasy design, readable silhouette and richly considered materials","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / moonlit sky gondola — Heroic,Fantasy / Fantasy vehicles,"a heroic moonlit sky gondola, clearly defined fantasy design, readable silhouette and richly considered materials","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / miniature griffin companion — Heroic,Fantasy / Fantasy companions,"a heroic miniature griffin companion, clearly defined fantasy design, readable silhouette and richly considered materials","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / sea dragon — Heroic,Fantasy / Dragons,"a heroic sea dragon, clearly defined fantasy design, readable silhouette and richly considered materials","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / ancient mountain dragon — Mystical,Fantasy / Dragons,"a mystical ancient mountain dragon with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / golden griffin — Mystical,Fantasy / Griffins,"a mystical golden griffin with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / ember phoenix — Mystical,Fantasy / Phoenixes,"a mystical ember phoenix with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / silver unicorn — Mystical,Fantasy / Unicorns,"a mystical silver unicorn with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / wood elf ranger — Mystical,Fantasy / Elves,"a mystical wood elf ranger with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / dwarf runesmith — Mystical,Fantasy / Dwarves,"a mystical dwarf runesmith with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / orc chieftain — Mystical,Fantasy / Orcs,"a mystical orc chieftain with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / goblin tinkerer — Mystical,Fantasy / Goblins,"a mystical goblin tinkerer with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / flower fae — Mystical,Fantasy / Fae,"a mystical flower fae with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / coral merfolk guardian — Mystical,Fantasy / Merfolk,"a mystical coral merfolk guardian with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / stone giant — Mystical,Fantasy / Giants,"a mystical stone giant with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / star wizard — Mystical,Fantasy / Wizards,"a mystical star wizard with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / hedge witch — Mystical,Fantasy / Witches,"a mystical hedge witch with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / dragon knight — Mystical,Fantasy / Knights,"a mystical dragon knight with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / graveyard necromancer — Mystical,Fantasy / Necromancers,"a mystical graveyard necromancer with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Fantasy / empty enchanted plate armour — Mystical,Fantasy / Enchanted armour,"a mystical empty enchanted plate armour with subtle magical energy, distinctive features and coherent fantasy anatomy","wrong fantasy subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
